Timestamp,Velocidade de produção (m/min),Tensão da corda (N),Torque do motor (Nm),Comprimento da corda (m),Espessura/diâmetro da corda (mm),Torção (twist) (voltas/m),Homogeneidade (score 0-100),Alinhamento de fios (score 0-100),Temperatura (°C),Umidade (%),Vibração de motores (mm/s),Consumo de energia (kWh),Estado de sensores e atuadores,Paradas de emergência,Coberturas ou proteções abertas,Alarmes e falhas
2025-08-07 21:51:00,51.64,215.73,30.4,1095.07,10.09,4.81,98.58,98.23,25.33,60.55,0.58,1.41,OK,Não,Não,OK
2025-08-07 21:52:00,52.78,195.34,31.93,1095.95,10.02,4.73,98.24,97.11,23.19,60.7,0.58,1.4,OK,Não,Não,OK
2025-08-07 21:53:00,51.12,198.49,26.36,1096.8,10.03,5.24,98.48,97.04,25.4,58.8,0.55,1.48,OK,Não,Não,OK
2025-08-07 21:54:00,50.02,199.26,26.42,1097.63,9.92,5.15,97.57,98.25,24.64,62.39,0.44,1.52,OK,Não,Não,OK
2025-08-07 21:55:00,47.38,195.48,29.26,1098.42,10.07,5.25,98.23,98.7,25.54,65.25,0.45,1.54,OK,Não,Não,OK
2025-08-07 21:56:00,47.87,201.95,31.65,1099.22,10.21,5.16,97.07,98.39,24.13,58.69,0.44,1.36,OK,Não,Não,OK
2025-08-07 21:57:00,49.39,192.42,27.65,1100.04,9.9,5.41,99.29,96.97,24.01,59.06,0.4,1.4,OK,Não,Não,OK
2025-08-07 21:58:00,48.78,188.69,25.49,1100.86,9.97,5.11,97.37,98.65,25.35,59.11,0.4,1.43,OK,Não,Não,OK
2025-08-07 21:59:00,49.63,206.23,30.86,1101.68,10.02,4.97,99.13,98.43,25.72,57.38,0.39,1.68,OK,Não,Não,OK
2025-08-07 22:00:00,50.11,206.3,30.37,1102.52,10.08,5.07,97.77,96.93,24.09,58.25,0.53,1.46,OK,Não,Não,OK
2025-08-07 22:01:00,51.06,191.96,28.36,1103.37,9.94,5.25,98.2,97.22,26.98,61.71,0.51,1.35,OK,Não,Não,OK
2025-08-07 22:02:00,49.86,208.95,28.52,1104.2,9.72,4.84,97.51,98.69,26.97,59.84,0.41,1.54,OK,Não,Não,OK
2025-08-07 22:03:00,50.97,193.68,28.55,1105.05,10.14,4.87,96.98,97.77,22.63,63.84,0.33,1.49,OK,Não,Não,OK
2025-08-07 22:04:00,50.13,202.53,30.17,1105.88,10.08,4.94,96.26,99.59,23.83,59.42,0.46,1.38,OK,Não,Não,OK
2025-08-07 22:05:00,46.05,208.2,29.06,1106.65,9.83,4.58,96.94,98.5,25.17,60.83,0.65,1.45,OK,Não,Não,OK
2025-08-07 22:06:00,48.12,199.66,30.74,1107.45,9.94,5.03,97.68,97.51,25.56,58.19,0.5,1.47,OK,Não,Não,OK
2025-08-07 22:07:00,49.71,204.55,25.72,1108.28,10.16,4.62,98.21,97.99,28.2,59.78,0.58,1.49,OK,Não,Não,OK
2025-08-07 22:08:00,47.58,194.84,28.71,1109.08,10.14,5.01,99.01,98.06,25.21,60.18,0.52,1.59,OK,Não,Não,OK
2025-08-07 22:09:00,51.2,198.04,28.31,1109.93,10.09,5.17,97.55,97.27,24.83,55.79,0.49,1.56,OK,Não,Não,OK
2025-08-07 22:10:00,53.06,197.94,29.62,1110.81,9.98,4.9,97.12,97.09,23.29,58.35,1.13,2.44,OK,Não,Não,Alerta: Vibração Alta
2025-08-07 22:11:00,52.44,192.53,29.19,1111.69,10.01,5.34,96.56,98.7,22.62,61.27,0.46,1.6,OK,Não,Não,OK
2025-08-07 22:12:00,49.57,198.23,31.2,1112.51,9.99,4.71,98.48,98.85,24.8,61.17,0.45,1.46,OK,Não,Não,OK
2025-08-07 22:13:00,52.98,184.51,27.21,1113.4,10.11,5.24,99.38,98.6,28.09,57.5,0.65,1.43,OK,Não,Não,OK
2025-08-07 22:14:00,50.3,195.09,30.07,1114.23,9.91,5.14,99.27,99.52,24.68,59.28,0.52,1.53,OK,Não,Não,OK
2025-08-07 22:15:00,49.33,197.15,30.84,1115.06,9.92,4.66,98.71,97.46,23.84,55.26,0.63,1.52,OK,Não,Não,OK
2025-08-07 22:16:00,48.77,197.44,32.78,1115.87,10.1,5.54,98.64,99.67,25.68,59.99,0.61,1.35,OK,Não,Não,OK
2025-08-07 22:17:00,49.4,197.59,29.28,1116.69,10.0,4.99,99.7,97.1,21.99,62.52,0.42,1.65,OK,Não,Não,OK
2025-08-07 22:18:00,49.22,199.38,30.49,1117.51,10.14,4.82,98.33,96.99,25.12,62.61,0.5,1.4,OK,Não,Não,OK
2025-08-07 22:19:00,50.34,204.79,27.29,1118.35,9.93,4.72,98.65,96.24,26.24,62.54,0.67,1.55,OK,Não,Não,OK
2025-08-07 22:20:00,50.32,208.75,26.41,1119.19,9.99,4.96,97.68,97.55,23.58,61.05,0.56,1.56,OK,Não,Não,OK
2025-08-07 22:21:00,50.01,193.5,31.27,1120.02,9.91,4.97,96.64,97.5,27.05,62.32,0.55,1.19,OK,Não,Não,OK
2025-08-07 22:22:00,50.87,187.97,29.99,1120.87,10.0,5.02,97.32,98.53,25.99,59.62,0.59,1.52,OK,Não,Não,OK
2025-08-07 22:23:00,52.38,189.58,31.77,1121.75,9.85,4.94,97.99,98.24,27.07,58.96,0.55,1.66,OK,Não,Não,OK
2025-08-07 22:24:00,51.9,195.13,27.94,1122.61,9.95,5.13,98.06,96.81,22.94,62.28,0.55,1.43,OK,Não,Não,OK
2025-08-07 22:25:00,47.03,196.48,30.78,1123.39,9.86,4.92,99.93,97.61,24.73,60.58,0.53,1.31,OK,Não,Não,OK
2025-08-07 22:26:00,44.89,192.3,32.8,1124.14,10.07,4.61,98.08,97.63,26.38,56.41,0.47,1.49,OK,Não,Não,OK
2025-08-07 22:27:00,51.87,187.04,30.63,1125.01,10.07,4.97,99.18,96.22,22.75,62.43,0.39,1.55,OK,Não,Não,OK
2025-08-07 22:28:00,47.27,195.44,30.41,1125.79,9.83,4.53,97.56,97.02,26.42,59.56,0.31,1.49,OK,Não,Não,OK
2025-08-07 22:29:00,49.55,201.81,30.01,1126.62,10.13,5.07,97.69,97.23,24.73,58.67,0.47,1.4,OK,Não,Não,OK
2025-08-07 22:30:00,47.66,205.95,27.64,1127.42,10.25,4.8,96.67,99.43,26.41,61.96,0.54,1.4,OK,Não,Não,OK
2025-08-07 22:31:00,46.4,194.43,32.03,1128.19,10.0,5.03,97.26,98.19,25.33,61.69,0.52,1.34,OK,Não,Não,OK
2025-08-07 22:32:00,51.08,195.87,29.08,1129.04,9.94,5.26,98.53,98.66,27.12,58.09,0.56,1.31,OK,Não,Não,OK
2025-08-07 22:33:00,51.52,190.73,30.76,1129.9,10.28,4.81,98.01,96.5,23.06,59.69,0.49,1.47,OK,Não,Não,OK
2025-08-07 22:34:00,48.85,199.69,27.66,1130.71,9.87,5.21,98.94,99.19,25.49,58.18,0.77,1.54,OK,Não,Não,OK
2025-08-07 22:35:00,44.82,191.52,28.23,1131.46,10.0,4.91,98.18,99.3,22.73,58.24,0.7,1.52,OK,Não,Não,OK
2025-08-07 22:36:00,48.91,205.73,32.15,1132.27,10.02,5.35,97.65,96.0,25.63,54.01,0.35,1.53,OK,Não,Não,OK
2025-08-07 22:37:00,50.78,182.14,29.48,1133.12,10.13,4.93,100.0,97.29,25.49,57.97,0.57,1.56,OK,Não,Não,OK
2025-08-07 22:38:00,47.04,196.4,32.18,1133.91,10.04,4.83,97.91,98.5,24.57,59.66,0.6,1.63,OK,Não,Não,OK
2025-08-07 22:39:00,50.37,203.01,29.88,1134.74,9.95,5.14,99.16,98.64,23.82,54.33,0.29,1.5,OK,Não,Não,OK
2025-08-07 22:40:00,49.97,201.84,27.24,1135.58,9.9,4.91,97.6,97.32,24.51,57.26,0.52,1.53,OK,Não,Não,OK
2025-08-07 22:41:00,51.16,226.93,31.34,1136.43,9.97,4.83,98.71,97.69,25.15,61.21,0.55,1.54,OK,Não,Não,OK
2025-08-07 22:42:00,50.24,203.5,29.12,1137.27,9.9,4.9,98.93,97.4,25.43,57.18,0.5,1.51,OK,Não,Não,OK
2025-08-07 22:43:00,48.05,189.96,31.05,1138.07,10.0,4.99,98.21,98.11,27.9,59.69,0.54,1.5,OK,Não,Não,OK
2025-08-07 22:44:00,52.39,199.05,30.04,1138.94,9.94,5.27,95.65,99.2,26.31,56.69,0.51,1.51,OK,Não,Não,OK
2025-08-07 22:45:00,49.68,182.24,27.69,1139.77,9.85,4.61,98.02,97.23,24.12,60.82,0.57,1.66,OK,Não,Não,OK
2025-08-07 22:46:00,49.95,199.19,30.25,1140.6,10.13,5.0,99.23,99.0,25.87,59.35,0.65,1.64,OK,Não,Não,OK
2025-08-07 22:47:00,48.13,191.67,33.29,1141.4,9.95,5.12,98.53,97.22,26.32,58.16,0.58,1.33,OK,Não,Não,OK
2025-08-07 22:48:00,49.11,209.15,30.74,1142.22,9.87,5.04,98.45,97.15,24.02,54.71,0.62,1.52,OK,Não,Não,OK
2025-08-07 22:49:00,48.23,194.5,29.91,1143.03,9.98,5.26,96.28,98.82,26.05,58.21,0.39,1.5,OK,Não,Não,OK
2025-08-07 22:50:00,49.65,198.83,31.61,1143.85,10.01,4.99,97.28,98.92,22.77,61.33,0.7,1.63,OK,Não,Não,OK
2025-08-07 22:51:00,53.42,193.64,30.32,1144.74,9.83,4.96,98.41,98.85,23.96,63.1,0.53,1.5,OK,Não,Não,OK
2025-08-07 22:52:00,47.26,217.39,30.31,1145.53,10.03,5.12,98.41,96.68,22.86,59.56,0.46,1.53,OK,Não,Não,OK
2025-08-07 22:53:00,46.77,196.79,28.36,1146.31,9.9,5.02,99.21,97.53,24.68,59.8,0.54,1.44,OK,Não,Não,OK
2025-08-07 22:54:00,52.94,218.33,30.35,1147.19,10.17,4.92,97.86,98.82,24.29,58.65,0.45,1.58,OK,Não,Não,OK
2025-08-07 22:55:00,49.58,208.14,31.55,1148.02,10.05,5.1,98.41,98.04,24.4,62.46,0.51,1.38,OK,Não,Não,OK
2025-08-07 22:56:00,48.66,204.82,28.75,1148.83,9.96,4.87,98.02,96.93,26.22,59.52,0.53,1.47,OK,Não,Não,OK
2025-08-07 22:57:00,52.08,203.69,32.14,1149.7,9.93,4.88,97.01,98.46,25.14,61.79,0.43,1.39,OK,Não,Não,OK
2025-08-07 22:58:00,48.79,203.94,29.86,1150.51,9.99,4.89,95.74,97.29,26.2,60.5,0.52,1.47,OK,Não,Não,OK
2025-08-07 22:59:00,53.65,180.72,28.67,1151.41,10.06,5.27,98.43,99.79,27.44,60.25,0.43,1.45,OK,Não,Não,OK
2025-08-07 23:00:00,51.36,197.21,31.5,1152.26,10.0,4.36,98.17,99.54,28.14,57.96,0.43,1.58,OK,Não,Não,OK
2025-08-07 23:01:00,49.02,208.45,29.57,1153.08,9.98,5.08,97.38,98.6,24.79,63.57,0.4,1.48,OK,Não,Não,OK
2025-08-07 23:02:00,54.31,199.51,31.14,1153.98,10.01,5.01,96.38,99.36,25.8,62.93,0.46,1.65,OK,Não,Não,OK
2025-08-07 23:03:00,48.79,185.95,29.56,1154.8,9.94,4.66,98.63,98.06,24.77,64.55,0.44,1.48,OK,Não,Não,OK
2025-08-07 23:04:00,51.48,199.48,29.91,1155.66,9.97,5.06,97.73,98.77,26.52,57.8,0.55,1.39,OK,Não,Não,OK
2025-08-07 23:05:00,50.6,217.04,30.74,1156.5,9.79,5.1,98.56,99.48,26.23,60.53,0.61,1.48,OK,Não,Não,OK
2025-08-07 23:06:00,52.6,212.47,30.44,1157.38,10.1,5.12,99.86,98.25,24.01,58.41,0.57,1.55,OK,Não,Não,OK
2025-08-07 23:07:00,53.12,199.38,27.01,1158.26,10.03,4.47,95.86,97.74,24.23,60.89,0.6,1.67,OK,Não,Não,OK
2025-08-07 23:08:00,50.06,209.51,28.32,1159.1,9.92,5.27,97.3,96.3,27.08,60.58,0.59,1.44,OK,Não,Não,OK
2025-08-07 23:09:00,48.49,196.33,31.39,1159.9,10.19,4.85,97.79,97.92,24.18,59.17,0.41,1.67,OK,Não,Não,OK
2025-08-07 23:10:00,50.92,182.96,29.8,1160.75,10.01,5.14,99.45,98.82,24.83,59.54,0.47,1.48,OK,Não,Não,OK
2025-08-07 23:11:00,48.64,190.76,29.21,1161.56,9.9,5.15,96.36,98.95,26.01,64.18,0.68,1.46,OK,Não,Não,OK
2025-08-07 23:12:00,54.03,215.63,27.96,1162.46,10.09,4.82,99.94,98.5,24.75,59.73,0.45,1.58,OK,Não,Não,OK
2025-08-07 23:13:00,50.27,197.26,28.38,1163.3,10.04,5.13,98.14,97.46,27.3,55.59,0.69,1.64,OK,Não,Não,OK
2025-08-07 23:14:00,49.27,197.57,26.97,1164.12,10.04,4.92,97.9,96.02,26.55,58.93,0.46,1.56,OK,Não,Não,OK
2025-08-07 23:15:00,50.37,197.0,29.85,1164.96,9.96,4.59,97.8,97.5,23.67,57.81,0.3,1.36,OK,Não,Não,OK
2025-08-07 23:16:00,47.31,219.04,29.1,1165.75,10.05,5.23,97.56,97.7,24.12,58.16,0.48,1.53,OK,Não,Não,OK
2025-08-07 23:17:00,48.06,216.26,28.55,1166.55,9.97,4.84,99.05,97.69,25.88,61.42,0.58,1.72,OK,Não,Não,OK
2025-08-07 23:18:00,52.4,222.19,29.9,1167.42,10.06,4.83,96.93,98.62,24.92,61.78,0.67,1.27,OK,Não,Não,OK
2025-08-07 23:19:00,48.69,198.41,30.55,1168.24,9.81,4.92,98.35,99.99,22.09,58.31,0.35,1.54,OK,Não,Não,OK
2025-08-07 23:20:00,47.91,202.96,33.14,1169.03,9.96,5.05,97.62,98.12,23.54,58.9,0.58,1.47,OK,Não,Não,OK
2025-08-07 23:21:00,51.07,184.83,27.73,1169.89,10.17,4.99,97.24,97.78,25.35,58.6,0.59,1.41,OK,Não,Não,OK
2025-08-07 23:22:00,52.37,214.77,31.74,1170.76,9.92,5.11,100.0,97.74,26.34,63.04,0.63,1.6,OK,Não,Não,OK
2025-08-07 23:23:00,51.44,188.32,31.46,1171.62,9.94,4.73,98.42,98.12,26.36,61.84,0.23,1.33,OK,Não,Não,OK
2025-08-07 23:24:00,51.99,202.17,28.83,1172.48,9.96,4.85,98.61,97.17,27.94,61.35,0.67,1.46,OK,Não,Não,OK
2025-08-07 23:25:00,48.49,189.03,30.3,1173.29,9.88,4.98,99.14,98.12,23.96,57.94,0.54,1.6,OK,Não,Não,OK
2025-08-07 23:26:00,47.16,194.11,29.31,1174.08,9.78,5.38,96.58,98.45,24.03,56.58,0.55,1.59,OK,Não,Não,OK
2025-08-07 23:27:00,53.0,191.63,30.28,1174.96,9.98,4.98,99.75,98.21,24.96,62.46,0.6,1.56,OK,Não,Não,OK
2025-08-07 23:28:00,49.35,193.92,32.26,1175.78,10.01,5.22,95.49,98.46,22.49,63.84,0.3,1.52,OK,Não,Não,OK
2025-08-07 23:29:00,49.5,194.61,30.91,1176.61,9.99,5.01,97.23,98.43,25.0,56.49,0.6,1.49,OK,Não,Não,OK
2025-08-07 23:30:00,52.66,194.52,30.76,1177.49,9.99,4.9,97.54,96.23,24.71,64.48,0.74,1.45,OK,Não,Não,OK
2025-08-07 23:31:00,51.11,208.33,29.35,1178.34,10.0,4.95,98.58,98.64,26.19,59.79,0.36,1.4,OK,Não,Não,OK
2025-08-07 23:32:00,50.91,188.95,27.77,1179.19,10.1,4.97,98.22,97.33,26.44,60.34,0.49,1.58,OK,Não,Não,OK
2025-08-07 23:33:00,54.33,202.21,29.69,1180.09,9.98,5.12,97.83,96.9,25.54,57.36,0.5,1.52,OK,Não,Não,OK
2025-08-07 23:34:00,48.71,212.18,31.81,1180.9,9.94,5.27,97.99,96.9,25.0,56.45,0.54,1.58,OK,Não,Não,OK
2025-08-07 23:35:00,51.86,194.87,27.71,1181.77,9.97,5.07,97.02,98.43,25.55,55.47,0.54,1.42,OK,Não,Não,OK
2025-08-07 23:36:00,50.11,192.82,28.42,1182.6,10.06,5.24,96.5,97.78,23.81,62.06,0.43,1.42,OK,Não,Não,OK
2025-08-07 23:37:00,50.54,197.69,30.19,1183.44,10.14,4.81,98.73,96.32,24.88,59.83,0.5,1.55,OK,Não,Não,OK
2025-08-07 23:38:00,53.06,211.8,28.52,1184.33,9.94,4.92,98.69,98.48,25.03,60.92,0.67,1.27,OK,Não,Sim,Alerta: Proteção Aberta
2025-08-07 23:39:00,51.02,201.94,28.81,1185.18,10.01,4.86,99.58,96.56,24.89,62.27,0.54,1.25,OK,Não,Não,OK
2025-08-07 23:40:00,51.08,194.69,29.36,1186.03,10.03,5.06,97.21,98.14,24.74,59.81,0.54,1.6,OK,Não,Não,OK
2025-08-07 23:41:00,52.15,204.84,27.95,1186.9,9.9,4.93,98.69,98.24,24.07,63.38,0.43,1.43,OK,Não,Não,OK
2025-08-07 23:42:00,49.27,188.98,28.54,1187.72,10.0,5.15,97.72,98.89,23.46,58.35,0.63,1.52,OK,Não,Não,OK
2025-08-07 23:43:00,48.32,206.81,31.06,1188.53,9.85,4.81,99.19,99.78,24.69,59.16,0.48,1.54,Falha,Não,Não,Alerta: Falha de Sensor
2025-08-07 23:44:00,47.91,204.09,28.04,1189.33,9.82,5.01,99.02,96.64,25.89,58.19,0.29,1.6,OK,Não,Não,OK
2025-08-07 23:45:00,46.07,196.92,27.6,1190.09,10.04,5.14,98.21,97.95,22.39,61.67,0.54,1.46,OK,Não,Não,OK
2025-08-07 23:46:00,54.11,191.61,29.05,1190.99,9.96,4.59,97.66,97.72,24.25,62.23,0.57,1.46,OK,Não,Não,OK
2025-08-07 23:47:00,47.79,191.13,31.1,1191.79,10.02,5.42,98.96,98.43,28.1,59.09,0.47,1.44,OK,Não,Não,OK
2025-08-07 23:48:00,49.56,205.35,29.7,1192.62,10.0,4.94,98.65,98.22,24.71,57.21,0.28,1.56,OK,Não,Não,OK
2025-08-07 23:49:00,49.45,212.29,29.3,1193.44,9.9,4.59,97.32,97.65,25.23,62.46,0.39,1.57,OK,Não,Não,OK
2025-08-07 23:50:00,50.61,193.63,30.07,1194.28,10.0,5.03,96.67,97.56,27.76,58.24,0.49,1.63,OK,Não,Não,OK
2025-08-07 23:51:00,51.63,204.58,27.38,1195.15,9.88,5.01,97.71,96.88,25.48,59.19,0.46,1.38,OK,Não,Não,OK
2025-08-07 23:52:00,51.72,179.13,30.74,1196.01,10.14,4.98,99.52,98.99,25.51,57.85,0.54,1.72,OK,Não,Não,OK
2025-08-07 23:53:00,48.83,194.15,30.58,1196.82,9.86,5.2,99.15,98.46,23.63,60.57,0.56,1.47,OK,Não,Não,OK
2025-08-07 23:54:00,49.67,199.69,29.39,1197.65,9.98,5.15,96.89,98.92,25.47,58.46,0.46,1.5,OK,Não,Não,OK
2025-08-07 23:55:00,50.57,190.9,31.51,1198.49,9.9,5.06,96.83,97.69,24.98,61.4,0.36,1.52,OK,Não,Não,OK
2025-08-07 23:56:00,49.5,190.63,28.31,1199.32,10.06,5.09,99.27,97.34,26.39,58.88,0.65,1.41,OK,Não,Não,OK
2025-08-07 23:57:00,53.21,193.32,31.69,1200.2,9.97,4.98,96.86,96.92,26.92,61.08,0.56,1.46,OK,Não,Não,OK
2025-08-07 23:58:00,50.98,202.92,30.23,1201.05,9.95,5.36,98.51,98.36,25.05,58.15,0.57,1.65,OK,Não,Não,OK
2025-08-07 23:59:00,51.47,198.13,29.5,1201.91,10.09,4.7,97.38,96.96,25.57,62.45,0.54,1.65,OK,Não,Não,OK
